Lieu de surveillance : Entité de classement;Lieu de surveillance : Entité de classement : Identifiant;Lieu de surveillance : Entité de classement : Rang du lieu;Lieu de surveillance : Entité de classement : Libellé;Lieu de surveillance : Mnémonique;Lieu de surveillance : Libellé;Coordonnées passage : Coordonnées minx;Coordonnées passage : Coordonnées maxx;Coordonnées passage : Coordonnées miny;Coordonnées passage : Coordonnées maxy;Coordonnées passage : Coordonnées redéfinies;Passage : Date;Passage : Jour;Passage : Mois;Passage : Année;Echantillon : Identifiant interne;Echantillon : Libellé du taxon support;Résultat : Code paramètre;Résultat : Libellé fraction;Résultat : Libellé méthode;Résultat : Libellé précision;Résultat : Valeur de la mesure;Résultat : Valeur qualitative;Résultat : Symbole unité de mesure associé au quintuplet;Résultat : Libellé unité de mesure associé au quintuplet;Résultat : Commentaires;Résultat : Identifiant
Zones marines;010;210;010 - Baie de Seine et Orne;010-S-210;Baie de Seine - Zone 5;-0.383330315831813;-0.0833303158318301;49.2818135184068;49.5491701870851;0;27/02/2020;27;02;2020;60932126;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;71357259
Zones marines;010;210;010 - Baie de Seine et Orne;010-S-210;Baie de Seine - Zone 5;-0.383330315831813;-0.0833303158318301;49.2818135184068;49.5491701870851;0;11/03/2020;11;03;2020;60934025;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;71368982
Zones marines;010;210;010 - Baie de Seine et Orne;010-S-210;Baie de Seine - Zone 5;-0.383330315831813;-0.0833303158318301;49.2818135184068;49.5491701870851;0;16/10/2020;16;10;2020;60949386;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;71707787
Zones marines;010;210;010 - Baie de Seine et Orne;010-S-210;Baie de Seine - Zone 5;-0.383330315831813;-0.0833303158318301;49.2818135184068;49.5491701870851;0;25/10/2020;25;10;2020;60952085;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;71708108
Zones marines;010;210;010 - Baie de Seine et Orne;010-S-210;Baie de Seine - Zone 5;-0.383330315831813;-0.0833303158318301;49.2818135184068;49.5491701870851;0;09/11/2020;09;11;2020;60952103;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;71708558
Zones marines;010;210;010 - Baie de Seine et Orne;010-S-210;Baie de Seine - Zone 5;-0.383330315831813;-0.0833303158318301;49.2818135184068;49.5491701870851;0;25/11/2020;25;11;2020;60952120;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;71753024
Zones marines;010;210;010 - Baie de Seine et Orne;010-S-210;Baie de Seine - Zone 5;-0.383330315831813;-0.0833303158318301;49.2818135184068;49.5491701870851;0;08/12/2020;08;12;2020;60953968;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;71779786
Zones marines;010;210;010 - Baie de Seine et Orne;010-S-210;Baie de Seine - Zone 5;-0.383330315831813;-0.0833303158318301;49.2818135184068;49.5491701870851;0;21/12/2020;21;12;2020;60954748;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;71795391
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.2500153621;-0.2500153621;49.6665809425;49.6665809425;1;19/10/2009;19;10;2009;60053725;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;60162598
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.2500153621;-0.2500153621;49.6665809425;49.6665809425;1;22/09/2010;22;09;2010;60163612;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;61803501
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.2500153621;-0.2500153621;49.6665809425;49.6665809425;1;18/09/2011;18;09;2011;60265720;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;62657711
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.1216766853;-0.1216766853;49.5667463895;49.5667463895;1;03/10/2011;03;10;2011;60271716;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;62666919
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.1216766853;-0.1216766853;49.5667463895;49.5667463895;1;13/10/2011;13;10;2011;60271741;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;62658703
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.166667;-0.166667;49.6;49.6;1;21/10/2011;21;10;2011;60271761;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;62667050
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.1216766853;-0.1216766853;49.5667463895;49.5667463895;1;04/11/2011;04;11;2011;60271981;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;62666876
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.1216766853;-0.1216766853;49.5667463895;49.5667463895;1;14/11/2011;14;11;2011;60272001;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;62666897
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.1216766853;-0.1216766853;49.5667463895;49.5667463895;1;10/02/2012;10;02;2012;60279901;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;62966375
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;24/02/2012;24;02;2012;60356727;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;63920566
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;16/04/2012;16;04;2012;60356813;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;63921498
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.18333333;-0.18333333;49.6;49.6;1;15/05/2012;15;05;2012;60356819;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;63921578
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;04/09/2012;04;09;2012;60361409;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;63921702
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;16/09/2012;16;09;2012;60361435;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;63921938
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;04/10/2012;04;10;2012;60361477;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;63922480
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;03/11/2012;03;11;2012;60361689;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;63923116
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;02/12/2012;02;12;2012;60362068;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;63923198
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;29/12/2012;29;12;2012;60374207;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;63945934
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;25/01/2013;25;01;2013;60385893;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;64060956
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;26/02/2013;26;02;2013;60394351;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;64081339
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;31/03/2013;31;03;2013;60403701;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;64125735
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;14/05/2013;14;05;2013;60410307;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;64205339
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;14/09/2013;14;09;2013;60462489;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;64555618
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;12/11/2013;12;11;2013;60484250;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;64969958
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;11/01/2014;11;01;2014;60503086;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65048741
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;03/03/2014;03;03;2014;60521448;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65048727
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;05/10/2014;05;10;2014;60537592;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65221122
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;12/10/2014;12;10;2014;60539295;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65406817
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;26/10/2014;26;10;2014;60539726;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65406660
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;18/11/2014;18;11;2014;60550706;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65455129
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;07/12/2014;07;12;2014;60550672;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65455004
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;17/01/2015;17;01;2015;60558093;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65509691
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;31/01/2015;31;01;2015;60558552;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65510448
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;24/02/2015;24;02;2015;60559970;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65661009
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;13/03/2015;13;03;2015;60566555;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65567110
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;25/03/2015;25;03;2015;60573350;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65652218
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;28/04/2015;28;04;2015;60574360;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65696478
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;12/09/2015;12;09;2015;60584418;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65839820
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;26/09/2015;26;09;2015;60584518;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;65839870
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;12/10/2015;12;10;2015;60584813;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66064367
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;27/10/2015;27;10;2015;60617597;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66126849
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;11/11/2015;11;11;2015;60618537;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66137579
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;23/11/2015;23;11;2015;60619042;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66164113
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;11/12/2015;11;12;2015;60620884;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66243567
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;30/12/2015;30;12;2015;60621444;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66245702
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;22/01/2016;22;01;2016;60622096;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66262326
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;12/02/2016;12;02;2016;60623250;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66285176
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;02/03/2016;02;03;2016;60623978;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66331763
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;17/03/2016;17;03;2016;60637867;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66495626
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;31/03/2016;31;03;2016;60637945;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66495644
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;03/05/2016;03;05;2016;60639332;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66518213
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;30/09/2016;30;09;2016;60651024;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66717691
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;14/10/2016;14;10;2016;60652086;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66717674
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;24/10/2016;24;10;2016;60657478;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66717765
Zones marines;010;211;010 - Baie de Seine et Orne;010-S-211;Hors Baie de Seine - Zone 8;-0.283330315831819;-0.0833303158318301;49.526314624824;49.6833303158318;0;09/11/2016;09;11;2016;60657494;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;350;;µg.kg-1;Microgramme par kilogramme;;66717760
